,background,still,walk,front_groom,back_groom,abdomen-move
19395,0,0,0,1,0,0
19396,0,0,0,1,0,0
19397,0,0,0,1,0,0
19398,0,0,0,1,0,0
19399,0,0,0,1,0,0
19400,0,0,0,1,0,0
19401,0,0,0,1,0,0
19402,0,0,0,1,0,0
19403,0,0,0,1,0,0
19404,0,0,0,1,0,0
19405,0,0,0,1,0,0
19406,0,0,0,1,0,0
19407,0,0,0,1,0,0
19408,0,0,0,1,0,0
19409,0,0,0,1,0,0
19410,0,0,0,1,0,0
19411,0,0,0,1,0,0
19412,0,0,0,1,0,0
19413,0,0,0,1,0,0
19414,0,0,0,1,0,0
19415,0,0,0,1,0,0
19416,0,0,0,1,0,0
19417,0,0,0,1,0,0
19418,0,0,0,1,0,0
19419,0,0,0,1,0,0
19420,0,0,0,1,0,0
19421,0,0,0,1,0,0
19422,0,0,0,1,0,0
19423,0,0,0,1,0,0
19424,0,0,0,1,0,0
19425,0,0,0,1,0,0
19426,0,0,0,1,0,0
19427,0,0,0,1,0,0
19428,0,0,0,1,0,0
19429,0,0,0,1,0,0
19430,0,0,0,1,0,0
19431,0,0,0,1,0,0
19432,0,0,0,1,0,0
19433,0,0,0,1,0,0
19434,0,0,0,1,0,0
19435,0,0,0,1,0,0
19436,0,0,0,1,0,0
19437,0,0,0,1,0,0
19438,0,0,0,1,0,0
19439,0,0,0,1,0,0
19440,0,0,0,1,0,0
19441,0,0,0,1,0,0
19442,0,0,0,1,0,0
19443,0,0,0,1,0,0
19444,0,0,0,1,0,0
19445,0,0,0,1,0,0
19446,0,0,0,1,0,0
19447,0,0,0,1,0,0
19448,0,0,0,1,0,0
19449,0,0,0,1,0,0
19450,0,0,0,1,0,0
19451,0,0,0,1,0,0
19452,0,0,0,1,0,0
19453,0,0,0,1,0,0
19454,0,0,0,1,0,0
19455,0,0,0,1,0,0
19456,0,0,0,1,0,0
19457,0,0,0,1,0,0
19458,0,0,0,1,0,0
19459,0,0,0,1,0,0
19460,0,0,0,1,0,0
19461,0,0,0,1,0,0
19462,0,0,0,1,0,0
19463,0,0,0,1,0,0
19464,0,0,0,1,0,0
19465,0,0,0,1,0,0
19466,0,0,0,1,0,0
19467,0,0,0,1,0,0
19468,0,0,0,1,0,0
19469,0,0,0,1,0,0
19470,0,0,0,1,0,0
19471,0,0,0,1,0,0
19472,0,0,0,1,0,0
19473,0,0,0,1,0,0
19474,0,0,0,1,0,0
19475,0,0,0,1,0,0
19476,0,0,0,1,0,0
19477,0,0,0,1,0,0
19478,0,0,0,1,0,0
19479,0,0,0,1,0,0
19480,0,0,0,1,0,0
19481,0,0,0,1,0,0
19482,0,0,0,1,0,0
19483,0,0,0,1,0,0
19484,0,0,0,1,0,0
19485,0,0,0,1,0,0
19486,0,0,0,1,0,0
19487,0,0,0,1,0,0
19488,0,0,0,1,0,0
19489,0,0,0,1,0,0
19490,0,0,0,1,0,0
19491,0,0,0,1,0,0
19492,0,0,0,1,0,0
19493,0,0,0,1,0,0
19494,0,0,0,1,0,0
19495,0,0,0,1,0,0
19496,0,0,0,1,0,0
19497,0,0,0,1,0,0
19498,0,0,0,1,0,0
19499,0,0,0,1,0,0
19500,0,0,0,1,0,0
19501,0,0,0,1,0,0
19502,0,0,0,1,0,0
19503,0,0,0,1,0,0
19504,0,0,0,1,0,0
19505,0,0,0,1,0,0
19506,0,0,0,1,0,0
19507,0,0,0,1,0,0
19508,0,0,0,1,0,0
19509,0,0,0,1,0,0
19510,0,0,0,1,0,0
19511,0,0,0,1,0,0
19512,0,0,0,1,0,0
19513,0,0,0,1,0,0
19514,0,0,0,1,0,0
19515,0,0,0,1,0,0
19516,0,0,0,1,0,0
19517,0,0,0,1,0,0
19518,0,0,0,1,0,0
19519,0,0,0,1,0,0
19520,0,0,0,1,0,0
19521,0,0,0,1,0,0
19522,0,0,0,1,0,0
19523,0,0,0,1,0,0
19524,0,0,0,1,0,0
19525,0,0,0,1,0,0
19526,0,0,0,1,0,0
19527,0,0,0,1,0,0
19528,1,0,0,0,0,0
19529,1,0,0,0,0,0
19530,1,0,0,0,0,0
19531,1,0,0,0,0,0
19532,1,0,0,0,0,0
19533,1,0,0,0,0,0
19534,1,0,0,0,0,0
19535,1,0,0,0,0,0
19536,1,0,0,0,0,0
19537,1,0,0,0,0,0
19538,1,0,0,0,0,0
19539,1,0,0,0,0,0
19540,1,0,0,0,0,0
19541,1,0,0,0,0,0
19542,1,0,0,0,0,0
19543,1,0,0,0,0,0
19544,1,0,0,0,0,0
19545,1,0,0,0,0,0
19546,1,0,0,0,0,0
19547,1,0,0,0,0,0
19548,1,0,0,0,0,0
19549,1,0,0,0,0,0
19550,1,0,0,0,0,0
19551,1,0,0,0,0,0
19552,0,0,0,1,0,0
19553,0,0,0,1,0,0
19554,0,0,0,1,0,0
19555,0,0,0,1,0,0
19556,0,0,0,1,0,0
19557,0,0,0,1,0,0
19558,0,0,0,1,0,0
19559,0,0,0,1,0,0
19560,0,0,0,1,0,0
19561,0,0,0,1,0,0
19562,0,0,0,1,0,0
19563,0,0,0,1,0,0
19564,0,0,0,1,0,0
19565,0,0,0,1,0,0
19566,0,0,0,1,0,0
19567,0,0,0,1,0,0
19568,0,0,0,1,0,0
19569,0,0,0,1,0,0
19570,0,0,0,1,0,0
19571,0,0,0,1,0,0
19572,0,0,0,1,0,0
19573,0,0,0,1,0,0
19574,0,0,0,1,0,0
19575,0,0,0,1,0,0
19576,0,0,0,1,0,0
19577,0,0,0,1,0,0
19578,0,0,0,1,0,0
19579,0,0,0,1,0,0
19580,0,0,0,1,0,0
19581,0,0,0,1,0,0
19582,1,0,0,0,0,0
19583,1,0,0,0,0,0
19584,1,0,0,0,0,0
19585,1,0,0,0,0,0
19586,1,0,0,0,0,0
19587,0,1,0,0,0,0
19588,0,1,0,0,0,0
19589,0,1,0,0,0,0
19590,0,1,0,0,0,0
19591,0,1,0,0,0,0
19592,0,1,0,0,0,0
19593,0,1,0,0,0,0
19594,0,1,0,0,0,0
19595,0,1,0,0,0,0
19596,0,1,0,0,0,0
19597,0,1,0,0,0,0
19598,0,1,0,0,0,0
19599,0,1,0,0,0,0
19600,0,1,0,0,0,0
19601,0,1,0,0,0,0
19602,0,1,0,0,0,0
19603,0,1,0,0,0,0
19604,0,1,0,0,0,0
19605,0,1,0,0,0,0
19606,0,1,0,0,0,0
19607,0,1,0,0,0,0
19608,0,1,0,0,0,0
19609,0,1,0,0,0,0
19610,0,1,0,0,0,0
19611,0,1,0,0,0,0
19612,0,1,0,0,0,0
19613,0,1,0,0,0,0
19614,0,1,0,0,0,0
19615,0,1,0,0,0,0
19616,0,1,0,0,0,0
19617,0,1,0,0,0,0
19618,0,1,0,0,0,0
19619,0,1,0,0,0,0
19620,0,1,0,0,0,0
19621,0,1,0,0,0,0
19622,0,1,0,0,0,0
19623,0,1,0,0,0,0
19624,0,1,0,0,0,0
19625,0,1,0,0,0,0
19626,0,1,0,0,0,0
19627,0,1,0,0,0,0
19628,0,1,0,0,0,0
19629,0,1,0,0,0,0
19630,0,1,0,0,0,0
19631,0,1,0,0,0,0
19632,0,1,0,0,0,0
19633,0,1,0,0,0,0
19634,0,1,0,0,0,0
19635,0,1,0,0,0,0
19636,0,1,0,0,0,0
19637,0,1,0,0,0,0
19638,0,1,0,0,0,0
19639,0,1,0,0,0,0
19640,0,1,0,0,0,0
19641,0,1,0,0,0,0
19642,0,1,0,0,0,0
19643,0,1,0,0,0,0
19644,0,1,0,0,0,0
19645,0,1,0,0,0,0
19646,0,1,0,0,0,0
19647,0,1,0,0,0,0
19648,0,1,0,0,0,0
19649,0,1,0,0,0,0
19650,0,1,0,0,0,0
19651,0,1,0,0,0,0
19652,0,1,0,0,0,0
19653,0,1,0,0,0,0
19654,0,1,0,0,0,0
19655,0,1,0,0,0,0
19656,0,1,0,0,0,0
19657,0,1,0,0,0,0
19658,0,1,0,0,0,0
19659,0,1,0,0,0,0
19660,0,1,0,0,0,0
19661,0,1,0,0,0,0
19662,0,1,0,0,0,0
19663,0,1,0,0,0,0
19664,0,1,0,0,0,0
19665,0,1,0,0,0,0
19666,0,1,0,0,0,0
19667,0,1,0,0,0,0
19668,0,1,0,0,0,0
19669,0,1,0,0,0,0
19670,0,1,0,0,0,0
19671,0,1,0,0,0,0
19672,0,1,0,0,0,0
19673,0,1,0,0,0,0
19674,0,1,0,0,0,0
19675,0,1,0,0,0,0
19676,0,1,0,0,0,0
19677,0,1,0,0,0,0
19678,0,1,0,0,0,0
19679,0,1,0,0,0,0
19680,0,1,0,0,0,0
19681,0,1,0,0,0,0
19682,0,1,0,0,0,0
19683,0,1,0,0,0,0
19684,0,1,0,0,0,0
19685,0,1,0,0,0,0
19686,0,1,0,0,0,0
19687,0,1,0,0,0,0
19688,0,1,0,0,0,0
19689,0,1,0,0,0,0
19690,0,1,0,0,0,0
19691,0,1,0,0,0,0
19692,0,1,0,0,0,0
19693,0,1,0,0,0,0
19694,0,1,0,0,0,0
19695,0,1,0,0,0,0
19696,0,1,0,0,0,0
19697,0,1,0,0,0,0
19698,0,1,0,0,0,0
19699,0,1,0,0,0,0
19700,0,1,0,0,0,0
19701,0,1,0,0,0,0
19702,0,1,0,0,0,0
19703,0,1,0,0,0,0
19704,0,1,0,0,0,0
19705,0,1,0,0,0,0
19706,0,1,0,0,0,0
19707,0,1,0,0,0,0
19708,0,1,0,0,0,0
19709,0,1,0,0,0,0
19710,0,1,0,0,0,0
19711,0,1,0,0,0,0
19712,0,1,0,0,0,0
19713,0,1,0,0,0,0
19714,0,1,0,0,0,0
19715,0,1,0,0,0,0
19716,0,1,0,0,0,0
19717,0,1,0,0,0,0
19718,0,1,0,0,0,0
19719,0,1,0,0,0,0
19720,0,1,0,0,0,0
19721,0,1,0,0,0,0
19722,0,1,0,0,0,0
19723,0,1,0,0,0,0
19724,0,1,0,0,0,0
19725,0,1,0,0,0,0
19726,0,1,0,0,0,0
19727,0,1,0,0,0,0
19728,0,1,0,0,0,0
19729,0,1,0,0,0,0
19730,0,1,0,0,0,0
19731,0,1,0,0,0,0
19732,0,1,0,0,0,0
19733,0,1,0,0,0,0
19734,0,1,0,0,0,0
19735,0,1,0,0,0,0
19736,0,1,0,0,0,0
19737,0,1,0,0,0,0
19738,0,1,0,0,0,0
19739,0,1,0,0,0,0
19740,0,1,0,0,0,0
19741,0,1,0,0,0,0
19742,0,1,0,0,0,0
19743,0,1,0,0,0,0
19744,0,1,0,0,0,0
19745,0,1,0,0,0,0
19746,0,1,0,0,0,0
19747,0,1,0,0,0,0
19748,0,1,0,0,0,0
19749,0,1,0,0,0,0
19750,0,1,0,0,0,0
19751,0,1,0,0,0,0
19752,0,1,0,0,0,0
19753,0,1,0,0,0,0
19754,0,1,0,0,0,0
19755,0,1,0,0,0,0
19756,0,1,0,0,0,0
19757,0,1,0,0,0,0
19758,0,1,0,0,0,0
19759,0,1,0,0,0,0
19760,0,1,0,0,0,0
19761,0,1,0,0,0,0
19762,0,1,0,0,0,0
19763,0,1,0,0,0,0
19764,0,1,0,0,0,0
19765,0,1,0,0,0,0
19766,0,1,0,0,0,0
19767,0,1,0,0,0,0
19768,0,1,0,0,0,0
19769,0,1,0,0,0,0
19770,0,1,0,0,0,0
19771,0,1,0,0,0,0
19772,0,1,0,0,0,0
19773,0,1,0,0,0,0
19774,0,1,0,0,0,0
19775,0,1,0,0,0,0
19776,0,1,0,0,0,0
19777,0,1,0,0,0,0
19778,0,1,0,0,0,0
19779,0,1,0,0,0,0
19780,0,1,0,0,0,0
19781,0,1,0,0,0,0
19782,0,1,0,0,0,0
19783,0,1,0,0,0,0
19784,0,1,0,0,0,0
19785,0,1,0,0,0,0
19786,0,1,0,0,0,0
19787,0,1,0,0,0,0
19788,0,1,0,0,0,0
19789,0,1,0,0,0,0
19790,0,1,0,0,0,0
19791,0,1,0,0,0,0
19792,0,1,0,0,0,0
19793,0,1,0,0,0,0
19794,0,1,0,0,0,0
19795,0,1,0,0,0,0
19796,0,1,0,0,0,0
19797,0,1,0,0,0,0
19798,0,1,0,0,0,0
19799,0,1,0,0,0,0
19800,0,1,0,0,0,0
19801,0,1,0,0,0,0
19802,0,1,0,0,0,0
19803,0,1,0,0,0,0
19804,0,1,0,0,0,0
19805,0,1,0,0,0,0
19806,0,1,0,0,0,0
19807,0,1,0,0,0,0
19808,0,1,0,0,0,0
19809,0,1,0,0,0,0
19810,0,1,0,0,0,0
19811,0,1,0,0,0,0
19812,0,1,0,0,0,0
19813,0,1,0,0,0,0
19814,0,1,0,0,0,0
19815,0,1,0,0,0,0
19816,0,1,0,0,0,0
19817,0,1,0,0,0,0
19818,0,1,0,0,0,0
19819,0,1,0,0,0,0
19820,0,1,0,0,0,0
19821,0,1,0,0,0,0
19822,0,1,0,0,0,0
19823,0,1,0,0,0,0
19824,0,1,0,0,0,0
19825,0,1,0,0,0,0
19826,0,1,0,0,0,0
19827,0,1,0,0,0,0
19828,0,1,0,0,0,0
19829,0,1,0,0,0,0
19830,0,1,0,0,0,0
19831,0,1,0,0,0,0
19832,0,1,0,0,0,0
19833,0,1,0,0,0,0
19834,0,1,0,0,0,0
19835,0,1,0,0,0,0
19836,0,1,0,0,0,0
19837,0,1,0,0,0,0
19838,0,1,0,0,0,0
19839,0,1,0,0,0,0
19840,0,1,0,0,0,0
19841,0,1,0,0,0,0
19842,0,1,0,0,0,0
19843,0,1,0,0,0,0
19844,0,1,0,0,0,0
19845,0,1,0,0,0,0
19846,0,1,0,0,0,0
19847,0,1,0,0,0,0
19848,0,1,0,0,0,0
19849,0,1,0,0,0,0
19850,0,1,0,0,0,0
19851,0,1,0,0,0,0
19852,0,1,0,0,0,0
19853,0,1,0,0,0,0
19854,0,1,0,0,0,0
19855,0,1,0,0,0,0
19856,0,1,0,0,0,0
19857,0,1,0,0,0,0
19858,0,1,0,0,0,0
19859,0,1,0,0,0,0
19860,0,1,0,0,0,0
19861,0,1,0,0,0,0
19862,0,1,0,0,0,0
19863,0,1,0,0,0,0
19864,0,1,0,0,0,0
19865,0,1,0,0,0,0
19866,0,1,0,0,0,0
19867,0,1,0,0,0,0
19868,0,1,0,0,0,0
19869,0,1,0,0,0,0
19870,0,1,0,0,0,0
19871,0,1,0,0,0,0
19872,0,1,0,0,0,0
19873,0,1,0,0,0,0
19874,0,1,0,0,0,0
19875,0,1,0,0,0,0
19876,0,1,0,0,0,0
19877,0,1,0,0,0,0
19878,0,1,0,0,0,0
19879,0,1,0,0,0,0
19880,0,1,0,0,0,0
19881,0,1,0,0,0,0
19882,0,1,0,0,0,0
19883,0,1,0,0,0,0
19884,0,1,0,0,0,0
19885,0,1,0,0,0,0
19886,0,1,0,0,0,0
19887,0,1,0,0,0,0
19888,0,1,0,0,0,0
19889,0,1,0,0,0,0
19890,0,1,0,0,0,0
19891,0,1,0,0,0,0
19892,0,1,0,0,0,0
19893,0,1,0,0,0,0
19894,0,1,0,0,0,0
19895,0,1,0,0,0,0
19896,0,1,0,0,0,0
19897,0,1,0,0,0,0
19898,0,1,0,0,0,0
19899,0,1,0,0,0,0
19900,0,1,0,0,0,0
19901,0,1,0,0,0,0
19902,0,1,0,0,0,0
19903,0,1,0,0,0,0
19904,0,1,0,0,0,0
19905,0,1,0,0,0,0
19906,0,1,0,0,0,0
19907,0,1,0,0,0,0
19908,0,1,0,0,0,0
19909,0,1,0,0,0,0
19910,0,1,0,0,0,0
19911,0,1,0,0,0,0
19912,0,1,0,0,0,0
19913,0,1,0,0,0,0
19914,0,1,0,0,0,0
19915,0,1,0,0,0,0
19916,0,1,0,0,0,0
19917,0,1,0,0,0,0
19918,0,1,0,0,0,0
19919,0,1,0,0,0,0
19920,0,1,0,0,0,0
19921,0,1,0,0,0,0
19922,0,1,0,0,0,0
19923,0,1,0,0,0,0
19924,0,1,0,0,0,0
19925,0,1,0,0,0,0
19926,0,1,0,0,0,0
19927,0,1,0,0,0,0
19928,0,1,0,0,0,0
19929,0,1,0,0,0,0
19930,0,1,0,0,0,0
19931,0,1,0,0,0,0
19932,0,1,0,0,0,0
19933,0,1,0,0,0,0
19934,0,1,0,0,0,0
19935,0,1,0,0,0,0
19936,0,1,0,0,0,0
19937,0,1,0,0,0,0
19938,0,1,0,0,0,0
19939,0,1,0,0,0,0
19940,0,1,0,0,0,0
19941,0,1,0,0,0,0
19942,0,1,0,0,0,0
19943,0,1,0,0,0,0
19944,0,1,0,0,0,0
19945,0,1,0,0,0,0
19946,0,1,0,0,0,0
19947,0,1,0,0,0,0
19948,0,1,0,0,0,0
19949,0,1,0,0,0,0
19950,0,1,0,0,0,0
19951,0,1,0,0,0,0
19952,0,1,0,0,0,0
19953,0,1,0,0,0,0
19954,0,1,0,0,0,0
19955,0,1,0,0,0,0
19956,0,1,0,0,0,0
19957,0,1,0,0,0,0
19958,0,1,0,0,0,0
19959,0,1,0,0,0,0
19960,0,1,0,0,0,0
19961,0,1,0,0,0,0
19962,0,1,0,0,0,0
19963,0,1,0,0,0,0
19964,0,1,0,0,0,0
19965,0,1,0,0,0,0
19966,0,1,0,0,0,0
19967,0,1,0,0,0,0
19968,0,1,0,0,0,0
19969,0,1,0,0,0,0
19970,0,1,0,0,0,0
19971,0,1,0,0,0,0
19972,0,1,0,0,0,0
19973,0,1,0,0,0,0
19974,0,1,0,0,0,0
19975,0,1,0,0,0,0
19976,0,1,0,0,0,0
19977,0,1,0,0,0,0
19978,0,1,0,0,0,0
19979,0,1,0,0,0,0
19980,0,1,0,0,0,0
19981,0,1,0,0,0,0
19982,0,1,0,0,0,0
19983,0,1,0,0,0,0
19984,0,1,0,0,0,0
19985,0,1,0,0,0,0
19986,0,1,0,0,0,0
19987,0,1,0,0,0,0
19988,0,1,0,0,0,0
19989,0,1,0,0,0,0
19990,0,1,0,0,0,0
19991,0,1,0,0,0,0
19992,0,1,0,0,0,0
19993,0,1,0,0,0,0
19994,0,1,0,0,0,0
19995,0,1,0,0,0,0
19996,0,1,0,0,0,0
19997,0,1,0,0,0,0
19998,0,1,0,0,0,0
19999,0,1,0,0,0,0
20000,0,1,0,0,0,0
20001,0,1,0,0,0,0
20002,0,1,0,0,0,0
20003,0,1,0,0,0,0
20004,0,1,0,0,0,0
20005,0,1,0,0,0,0
20006,0,1,0,0,0,0
20007,0,1,0,0,0,0
20008,0,1,0,0,0,0
20009,0,1,0,0,0,0
20010,0,1,0,0,0,0
20011,0,1,0,0,0,0
20012,0,1,0,0,0,0
20013,0,1,0,0,0,0
20014,0,1,0,0,0,0
20015,0,1,0,0,0,0
20016,0,1,0,0,0,0
20017,0,1,0,0,0,0
20018,0,1,0,0,0,0
20019,0,1,0,0,0,0
20020,0,1,0,0,0,0
20021,0,1,0,0,0,0
20022,0,1,0,0,0,0
20023,0,1,0,0,0,0
20024,0,1,0,0,0,0
20025,0,1,0,0,0,0
20026,0,1,0,0,0,0
20027,0,1,0,0,0,0
20028,0,1,0,0,0,0
20029,0,1,0,0,0,0
20030,0,1,0,0,0,0
20031,0,1,0,0,0,0
20032,0,1,0,0,0,0
20033,0,1,0,0,0,0
20034,0,1,0,0,0,0
20035,0,1,0,0,0,0
20036,0,1,0,0,0,0
20037,0,1,0,0,0,0
20038,0,1,0,0,0,0
20039,0,1,0,0,0,0
20040,0,1,0,0,0,0
20041,0,1,0,0,0,0
20042,0,1,0,0,0,0
20043,0,1,0,0,0,0
20044,0,1,0,0,0,0
20045,0,1,0,0,0,0
20046,0,1,0,0,0,0
20047,0,1,0,0,0,0
20048,0,1,0,0,0,0
20049,0,1,0,0,0,0
20050,0,1,0,0,0,0
20051,0,1,0,0,0,0
20052,0,1,0,0,0,0
20053,0,1,0,0,0,0
20054,0,1,0,0,0,0
20055,0,1,0,0,0,0
20056,0,1,0,0,0,0
20057,0,1,0,0,0,0
20058,0,1,0,0,0,0
20059,0,1,0,0,0,0
20060,0,1,0,0,0,0
20061,0,1,0,0,0,0
20062,0,1,0,0,0,0
20063,0,1,0,0,0,0
20064,0,1,0,0,0,0
20065,0,1,0,0,0,0
20066,0,1,0,0,0,0
20067,0,1,0,0,0,0
20068,0,1,0,0,0,0
20069,0,1,0,0,0,0
20070,0,1,0,0,0,0
20071,0,1,0,0,0,0
20072,0,1,0,0,0,0
20073,0,1,0,0,0,0
20074,0,1,0,0,0,0
20075,0,1,0,0,0,0
20076,0,1,0,0,0,0
20077,0,1,0,0,0,0
20078,0,1,0,0,0,0
20079,0,1,0,0,0,0
20080,0,1,0,0,0,0
20081,0,1,0,0,0,0
20082,0,1,0,0,0,0
20083,0,1,0,0,0,0
20084,0,1,0,0,0,0
20085,0,1,0,0,0,0
20086,0,1,0,0,0,0
20087,0,1,0,0,0,0
20088,0,1,0,0,0,0
20089,0,1,0,0,0,0
20090,0,1,0,0,0,0
20091,0,1,0,0,0,0
20092,0,1,0,0,0,0
20093,0,1,0,0,0,0
20094,0,1,0,0,0,0
20095,0,1,0,0,0,0
20096,0,1,0,0,0,0
20097,0,1,0,0,0,0
20098,0,1,0,0,0,0
20099,0,1,0,0,0,0
20100,0,1,0,0,0,0
20101,0,1,0,0,0,0
20102,0,1,0,0,0,0
20103,0,1,0,0,0,0
20104,0,1,0,0,0,0
20105,0,1,0,0,0,0
20106,0,1,0,0,0,0
20107,0,1,0,0,0,0
20108,0,1,0,0,0,0
20109,0,1,0,0,0,0
20110,0,1,0,0,0,0
20111,0,1,0,0,0,0
20112,0,1,0,0,0,0
20113,0,1,0,0,0,0
20114,0,1,0,0,0,0
20115,0,1,0,0,0,0
20116,0,1,0,0,0,0
20117,0,1,0,0,0,0
20118,0,1,0,0,0,0
20119,0,1,0,0,0,0
20120,0,1,0,0,0,0
20121,0,1,0,0,0,0
20122,0,1,0,0,0,0
20123,0,1,0,0,0,0
20124,0,1,0,0,0,0
20125,0,1,0,0,0,0
20126,0,1,0,0,0,0
20127,0,1,0,0,0,0
20128,0,1,0,0,0,0
20129,0,1,0,0,0,0
20130,0,1,0,0,0,0
20131,0,1,0,0,0,0
20132,0,1,0,0,0,0
20133,0,1,0,0,0,0
20134,0,1,0,0,0,0
20135,0,1,0,0,0,0
20136,0,1,0,0,0,0
20137,0,1,0,0,0,0
20138,0,1,0,0,0,0
20139,0,1,0,0,0,0
20140,0,1,0,0,0,0
20141,0,1,0,0,0,0
20142,0,1,0,0,0,0
20143,0,1,0,0,0,0
20144,0,1,0,0,0,0
20145,0,1,0,0,0,0
20146,0,1,0,0,0,0
20147,0,1,0,0,0,0
20148,0,1,0,0,0,0
20149,0,1,0,0,0,0
20150,0,1,0,0,0,0
20151,0,1,0,0,0,0
20152,0,1,0,0,0,0
20153,0,1,0,0,0,0
20154,0,1,0,0,0,0
20155,0,1,0,0,0,0
20156,0,1,0,0,0,0
20157,0,1,0,0,0,0
20158,0,1,0,0,0,0
20159,0,1,0,0,0,0
20160,0,1,0,0,0,0
20161,0,1,0,0,0,0
20162,0,1,0,0,0,0
20163,0,1,0,0,0,0
20164,0,1,0,0,0,0
20165,0,1,0,0,0,0
20166,0,1,0,0,0,0
20167,0,1,0,0,0,0
20168,0,1,0,0,0,0
20169,0,1,0,0,0,0
20170,0,1,0,0,0,0
20171,0,1,0,0,0,0
20172,0,1,0,0,0,0
20173,0,1,0,0,0,0
20174,0,1,0,0,0,0
20175,0,1,0,0,0,0
20176,0,1,0,0,0,0
20177,0,1,0,0,0,0
20178,0,1,0,0,0,0
20179,0,1,0,0,0,0
20180,0,1,0,0,0,0
20181,0,1,0,0,0,0
20182,0,1,0,0,0,0
20183,0,1,0,0,0,0
20184,0,1,0,0,0,0
20185,0,1,0,0,0,0
20186,0,1,0,0,0,0
20187,0,1,0,0,0,0
20188,0,1,0,0,0,0
20189,0,1,0,0,0,0
20190,0,1,0,0,0,0
20191,0,1,0,0,0,0
20192,0,1,0,0,0,0
20193,0,1,0,0,0,0
20194,0,1,0,0,0,0
20195,0,1,0,0,0,0
20196,0,1,0,0,0,0
20197,0,1,0,0,0,0
20198,0,1,0,0,0,0
20199,0,1,0,0,0,0
20200,0,1,0,0,0,0
20201,0,1,0,0,0,0
20202,0,1,0,0,0,0
20203,0,1,0,0,0,0
20204,0,1,0,0,0,0
20205,0,1,0,0,0,0
20206,0,1,0,0,0,0
20207,0,1,0,0,0,0
20208,0,1,0,0,0,0
20209,0,1,0,0,0,0
20210,0,1,0,0,0,0
20211,0,1,0,0,0,0
20212,0,1,0,0,0,0
20213,0,1,0,0,0,0
20214,0,1,0,0,0,0
20215,0,1,0,0,0,0
20216,0,1,0,0,0,0
20217,0,1,0,0,0,0
20218,0,1,0,0,0,0
20219,0,1,0,0,0,0
20220,0,1,0,0,0,0
20221,0,1,0,0,0,0
20222,0,1,0,0,0,0
20223,0,1,0,0,0,0
20224,0,1,0,0,0,0
20225,0,1,0,0,0,0
20226,0,1,0,0,0,0
20227,0,1,0,0,0,0
20228,0,1,0,0,0,0
20229,0,1,0,0,0,0
20230,0,1,0,0,0,0
20231,0,1,0,0,0,0
20232,0,1,0,0,0,0
20233,0,1,0,0,0,0
20234,0,1,0,0,0,0
20235,0,1,0,0,0,0
20236,0,1,0,0,0,0
20237,0,1,0,0,0,0
20238,0,1,0,0,0,0
20239,0,1,0,0,0,0
20240,0,1,0,0,0,0
20241,0,1,0,0,0,0
20242,0,1,0,0,0,0
20243,0,1,0,0,0,0
20244,0,1,0,0,0,0
20245,0,1,0,0,0,0
20246,0,1,0,0,0,0
20247,0,1,0,0,0,0
20248,0,1,0,0,0,0
20249,0,1,0,0,0,0
20250,0,1,0,0,0,0
20251,0,1,0,0,0,0
20252,0,1,0,0,0,0
20253,0,1,0,0,0,0
20254,0,1,0,0,0,0
20255,0,1,0,0,0,0
20256,0,1,0,0,0,0
20257,0,1,0,0,0,0
20258,0,1,0,0,0,0
20259,0,1,0,0,0,0
20260,0,1,0,0,0,0
20261,0,1,0,0,0,0
20262,0,1,0,0,0,0
20263,0,1,0,0,0,0
20264,0,1,0,0,0,0
20265,0,1,0,0,0,0
20266,0,1,0,0,0,0
20267,0,1,0,0,0,0
20268,0,1,0,0,0,0
20269,0,1,0,0,0,0
20270,0,1,0,0,0,0
20271,0,1,0,0,0,0
20272,0,1,0,0,0,0
20273,0,1,0,0,0,0
20274,0,1,0,0,0,0
20275,0,1,0,0,0,0
20276,0,1,0,0,0,0
20277,0,1,0,0,0,0
20278,0,1,0,0,0,0
20279,0,1,0,0,0,0
20280,0,1,0,0,0,0
20281,0,1,0,0,0,0
20282,0,1,0,0,0,0
20283,0,1,0,0,0,0
20284,0,1,0,0,0,0
20285,0,1,0,0,0,0
20286,0,1,0,0,0,0
20287,0,1,0,0,0,0
20288,0,1,0,0,0,0
20289,0,1,0,0,0,0
20290,0,1,0,0,0,0
20291,0,1,0,0,0,0
20292,0,1,0,0,0,0
20293,0,1,0,0,0,0
20294,0,1,0,0,0,0
20295,0,1,0,0,0,0
20296,0,1,0,0,0,0
20297,0,1,0,0,0,0
20298,0,1,0,0,0,0
20299,0,1,0,0,0,0
20300,0,1,0,0,0,0
20301,0,1,0,0,0,0
20302,0,1,0,0,0,0
20303,0,1,0,0,0,0
20304,0,1,0,0,0,0
20305,0,1,0,0,0,0
20306,0,1,0,0,0,0
20307,0,1,0,0,0,0
20308,0,1,0,0,0,0
20309,0,1,0,0,0,0
20310,0,1,0,0,0,0
20311,0,1,0,0,0,0
20312,0,1,0,0,0,0
20313,0,1,0,0,0,0
20314,0,1,0,0,0,0
20315,0,1,0,0,0,0
20316,0,1,0,0,0,0
20317,0,1,0,0,0,0
20318,0,1,0,0,0,0
20319,0,1,0,0,0,0
20320,0,1,0,0,0,0
20321,0,1,0,0,0,0
20322,0,1,0,0,0,0
20323,0,1,0,0,0,0
20324,0,1,0,0,0,0
20325,0,1,0,0,0,0
